id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,label
1045639273968533504,1045639273968533504,1538134804000,2018-09-28,18:40:04,SE Asia Standard Time,346303384,bnpb_indonesia,BNPB Indonesia,,"GEMPA BERKEKUATAN MAGNITUDO 7.7, PERINGATAN DINI TSUNAMI SEMPAT DIAKTIFKAN NAMUN SUDAH BERAKHIR   Telah terjadi gempa dengan kekuatan 7,7 dengan pusat gempa 10 km pada 27 km Timur Laut Donggala, Sulawesi Tengah pada...  https://www.facebook.com/HumasBNPB/posts/1917934294958537 …",,['https://www.facebook.com/HumasBNPB/posts/1917934294958537'],[],3,59,33,,[],https://twitter.com/BNPB_Indonesia/status/1045639273968533504,,,0,tsunami
1045624164273418240,1045617037978914819,1538131202000,2018-09-28,17:40:02,SE Asia Standard Time,346303384,bnpb_indonesia,BNPB Indonesia,,"#Peringatan dini TSUNAMI yang disebabkan oleh gempa mag:7.7, tanggal: 28-Sep-18 17:02:45 WIB, dinyatakan telah berakhir#BMKG",,[],[],2,45,24,,['#peringatan'],https://twitter.com/BNPB_Indonesia/status/1045624164273418240,,,0,tsunami
1045617037978914819,1045617037978914819,1538129503000,2018-09-28,17:11:43,SE Asia Standard Time,346303384,bnpb_indonesia,BNPB Indonesia,,"#Gempa Mag:7.7, 28-Sep-18 17:02:44 WIB, Lok:0.18 LS,119.85 BT (27 km TimurLaut DONGGALA-SULTENG), Kedalaman:10 Km, Potensi tsunami utk dtrskn pd msyrkt #BMKG",,[],[],14,204,84,,"['#gempa', '#bmkg']",https://twitter.com/BNPB_Indonesia/status/1045617037978914819,,,0,tsunami
941773745118765057,941773745118765057,1513371332000,2017-12-16,03:55:32,SE Asia Standard Time,346303384,bnpb_indonesia,BNPB Indonesia,,"*GEMPA 6,9 SR GUNCANG JAWA BAGIAN SELATAN, PERINGATAN TSUNAMI DIAKTIFKAN*  BMKG telah melaporkan gempabumi...  https://fb.me/HK4SucLk",,['https://fb.me/HK4SucLk'],[],0,7,1,,[],https://twitter.com/BNPB_Indonesia/status/941773745118765057,,,0,tsunami
858081250694660096,858081250694660096,1493417487000,2017-04-29,05:11:27,SE Asia Standard Time,346303384,bnpb_indonesia,BNPB Indonesia,,"Peringatan dini TSUNAMI yg disebabkan oleh gempa mag:7.3 SR,tgl: 29-Apr-17 03:23:20 WIB,dinyatakan telah berakhir::BMKG (pd pukul 05.07 Wib)",,[],[],0,20,4,,[],https://twitter.com/BNPB_Indonesia/status/858081250694660096,,,0,tsunami
858080630881402880,858080630881402880,1493417339000,2017-04-29,05:08:59,SE Asia Standard Time,346303384,bnpb_indonesia,BNPB Indonesia,,"Peringatan Dini Tsunami di SULUT,GORONTALO,SULTENG,MALUT,KALTIM, Gempa Mag:7.3SR,29-Apr-17 03:23:20WIB, Lok:5.45LU,125.14BT,Kdlmn:43Km::BMKG",,[],[],0,17,5,,[],https://twitter.com/BNPB_Indonesia/status/858080630881402880,,,0,tsunami
1078886455215308801,1078886455215308801,1546061550000,2018-12-29,12:32:30,SE Asia Standard Time,69183155,detikcom,detikcom,,"Pacific Tsunami Warning Center menyebut potensi tsunami 0,3 meter di wilayah Filipina menyusul gempa yang terjadi.  https://news.detik.com/internasional/4363445/gempa-m-69-di-filipina-berpotensi-tsunami-03-meter?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546061547 …",,['https://news.detik.com/internasional/4363445/gempa-m-69-di-filipina-berpotensi-tsunami-03-meter?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546061547'],[],3,18,18,,[],https://twitter.com/detikcom/status/1078886455215308801,,,0,tsunami
1078881733246889984,1078881733246889984,1546060424000,2018-12-29,12:13:44,SE Asia Standard Time,69183155,detikcom,detikcom,,"""Tsunami berbahaya dari gempa ini mungkin terjadi sekitar 300 km dari epicentrum gempa di sepanjang garis pantai Indonesia dan Filipina,"" kata Pacific Tsunami Warning Center.   https://news.detik.com/read/2018/12/29/114435/4363411/1148/gempa-m-72-guncang-filipina-berpotensi-tsunami?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1546060070 …",,['https://news.detik.com/read/2018/12/29/114435/4363411/1148/gempa-m-72-guncang-filipina-berpotensi-tsunami?utm_content=detikcom&utm_term=echobox&utm_medium=oa&utm_campaign=detikcomsocmed&utm_source=Twitter#Echobox=1546060070'],[],4,175,318,,[],https://twitter.com/detikcom/status/1078881733246889984,,,0,tsunami
1078877023479742464,1078877023479742464,1546059301000,2018-12-29,11:55:01,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa M 7,2 mengguncag Filipina. Ada potensi tsunami.  https://news.detik.com/internasional/4363411/gempa-m-72-guncang-filipina-berpotensi-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546059300 …",,['https://news.detik.com/internasional/4363411/gempa-m-72-guncang-filipina-berpotensi-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546059300'],[],5,111,66,,[],https://twitter.com/detikcom/status/1078877023479742464,,,0,tsunami
1068610076280152064,1068610076280152064,1543611470000,2018-12-01,03:57:50,SE Asia Standard Time,69183155,detikcom,detikcom,,"Alaska Diguncang Gempa 7 Magnitudo, Ada Peringatan Tsunami  http://detik.id/6jBu6e  pic.twitter.com/zhtvhO6tFQ",,['http://detik.id/6jBu6e'],['https://pbs.twimg.com/media/DtR3M4AU4AA8ZUC.jpg'],4,29,18,,[],https://twitter.com/detikcom/status/1068610076280152064,,,0,tsunami
1045891924295442432,1045891924295442432,1538195041000,2018-09-29,11:24:01,SE Asia Standard Time,69183155,detikcom,detikcom,,"Peringatan Tsunami Gempa 7,7 SR di Sulteng Dicabut  http://detik.id/6vWq1s  via @20detik",['20detik'],['http://detik.id/6vWq1s'],[],1,5,6,,[],https://twitter.com/detikcom/status/1045891924295442432,,,0,tsunami
1045710708896231425,1045710708896231425,1538151836000,2018-09-28,23:23:56,SE Asia Standard Time,69183155,detikcom,detikcom,,"#Fokus #PrayForPalu Gempa jenis tektonik mengguncang Donggala, Sulawesi Tengah, hingga memicu gelombang tsunami yang menerjang Palu dan Donggala. Simak perkembangan peristiwanya hanya di  http://detik.com !  http://detik.id/6qC555  pic.twitter.com/njOHGX88O1",,"['http://detik.com', 'http://detik.id/6qC555']",['https://pbs.twimg.com/media/DoMb8mjVsAE4kHd.jpg'],1,79,56,,"['#fokus', '#prayforpalu']",https://twitter.com/detikcom/status/1045710708896231425,,,0,tsunami
1045709514354249728,1045709514354249728,1538151551000,2018-09-28,23:19:11,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa jenis tektonik mengguncang Donggala, Sulawesi Tengah memicu gelombang tsunami yang menerjang Palu dan Donggala. Begini momen detik demi detik tahapan momen pemicu gempa itu: #PrayForPalu https://news.detik.com/berita/d-4233919/detik-detik-gempa-memicu-tsunami-palu-dan-donggala?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/d-4233919/detik-detik-gempa-memicu-tsunami-palu-dan-donggala?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],1,30,35,,['#prayforpalu'],https://twitter.com/detikcom/status/1045709514354249728,,,0,tsunami
1045701695894777856,1045701695894777856,1538149687000,2018-09-28,22:48:07,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa bumi berkekuatan 7,4 M berpusat di Donggala, Sulawesi Tengah memicu terjadinya tsunami. @infoBMKG sempat mengeluarkan peringatan dini tsunami, namun 30 menit kemudian diakhiri. Kenapa? Simak penjelasanya: #PrayforDonggala  http://detik.id/6mjXpw  via @20detik pic.twitter.com/zO5NggTg60","['infobmkg', '20detik']",['http://detik.id/6mjXpw'],[],5,104,80,,['#prayfordonggala'],https://twitter.com/detikcom/status/1045701695894777856,,,1,tsunami
1045700389431963648,1045700389431963648,1538149375000,2018-09-28,22:42:55,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa 7,4 SR yang mengguncang Donggala memicu gelombang tsunami di Palu. Ini penyebab gempa besar tersebut. #PrayForDonggala #PrayForPalu https://news.detik.com/berita/d-4233876/ini-penyebab-gempa-74-sr-yang-picu-tsunami-di-palu?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/d-4233876/ini-penyebab-gempa-74-sr-yang-picu-tsunami-di-palu?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],0,70,44,,"['#prayfordonggala', '#prayforpalu']",https://twitter.com/detikcom/status/1045700389431963648,,,0,tsunami
1045699617256484864,1045699617256484864,1538149191000,2018-09-28,22:39:51,SE Asia Standard Time,69183155,detikcom,detikcom,,"Selain Palu, tsunami juga menerjang Donggala. Gempa magnitudo 7,4 dan gempa-gempa susulan lain berpusat di Donggala. #PrayForDonggala https://news.detik.com/berita/d-4233875/bnpb-selain-palu-tsunami-juga-terjang-donggala?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/d-4233875/bnpb-selain-palu-tsunami-juga-terjang-donggala?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],0,56,42,,['#prayfordonggala'],https://twitter.com/detikcom/status/1045699617256484864,,,0,tsunami
1045694733048143872,1045694733048143872,1538148027000,2018-09-28,22:20:27,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gelombang tsunami menerjang Palu, Sulawesi Tengah. Tsunami ini terjadi setelah gempa bumi mengguncang Palu dan Donggala. #PrayForPalu https://news.detik.com/berita/d-4233739/usai-gempa-tsunami-terjang-palu-sulawesi-tengah?tag_from=wp_cb_mostPopular_list&_ga=2.220872536.1315924620.1538146833-120382789.1536237141&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/d-4233739/usai-gempa-tsunami-terjang-palu-sulawesi-tengah?tag_from=wp_cb_mostPopular_list&_ga=2.220872536.1315924620.1538146833-120382789.1536237141&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],3,76,51,,['#prayforpalu'],https://twitter.com/detikcom/status/1045694733048143872,,,0,tsunami
1045681840764272640,1045681840764272640,1538144953000,2018-09-28,21:29:13,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa bumi 7,7 SR guncang Donggala. Kejadian ini berimbas munculnya tsunami di pesisir Palu, begini detik-detik tsunami terjang pesisir Palu: #PrayForPalu pic.twitter.com/UHyUGwrVhU",,[],[],13,689,361,,['#prayforpalu'],https://twitter.com/detikcom/status/1045681840764272640,,,1,tsunami
1045667281483812864,1045667281483812864,1538141482000,2018-09-28,20:31:22,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gelombang tsunami menerjang Palu, Sulawesi Tengah. Tsunami ini terjadi usai gempa bumi terjadi di Palu dan Donggala.   https://news.detik.com/berita/4233739/usai-gempa-tsunami-terjang-palu-sulawesi-tengah?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/4233739/usai-gempa-tsunami-terjang-palu-sulawesi-tengah?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],20,775,338,,[],https://twitter.com/detikcom/status/1045667281483812864,,,0,tsunami
1045626206878494720,1045626206878494720,1538131689000,2018-09-28,17:48:09,SE Asia Standard Time,69183155,detikcom,detikcom,,"Meski beberapa gempa susulan masih terjadi, @infoBMKG mencabut peringatan tsunami dari gempa 7,7 skala Richter (SR) yang mengguncang Donggala, Sulawesi Tengah (Sulteng).    https://news.detik.com/berita/d-4233499/peringatan-tsunami-gempa-77-sr-di-donggala-dicabut?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",['infobmkg'],['https://news.detik.com/berita/d-4233499/peringatan-tsunami-gempa-77-sr-di-donggala-dicabut?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],2,84,69,,[],https://twitter.com/detikcom/status/1045626206878494720,,,0,tsunami
1045623390826942464,1045623390826942464,1538131017000,2018-09-28,17:36:57,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa 7,7 SR di Donggala memicu peringatan tsunami. Ini titik pusat gempanya:   https://news.detik.com/berita/d-4233464/ini-titik-gempa-77-sr-berpotensi-tsunami-di-donggala-sulteng?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/d-4233464/ini-titik-gempa-77-sr-berpotensi-tsunami-di-donggala-sulteng?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],3,82,64,,[],https://twitter.com/detikcom/status/1045623390826942464,,,0,tsunami
1045623057878900736,1045623057878900736,1538130938000,2018-09-28,17:35:38,SE Asia Standard Time,69183155,detikcom,detikcom,,"Kabupaten Donggala, Sulawesi Tengah diguncang gempa berkekuatan 7,7 skala Richter (SR) yang memicu peringatan potensi tsunami. Ini rinciannya:   https://news.detik.com/berita/d-4233462/sebelum-gempa-pemicu-potensi-tsunami-donggala-diguncang-3-gempa?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/berita/d-4233462/sebelum-gempa-pemicu-potensi-tsunami-donggala-diguncang-3-gempa?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],3,108,71,,[],https://twitter.com/detikcom/status/1045623057878900736,,,0,tsunami
1045619452434235393,1045619452434235393,1538130078000,2018-09-28,17:21:18,SE Asia Standard Time,69183155,detikcom,detikcom,,"#BreakingNews Gempa berkekuatan 7,7 skala Richter (SR) mengguncang Donggala, Sulawesi Tengah (Sulteng). @infoBMKG mengeluarkan peringatan gelombang tsunami.   https://news.detik.com/berita/4233436/gempa-77-sr-guncang-sulteng-picu-peringatan-tsunami?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",['infobmkg'],['https://news.detik.com/berita/4233436/gempa-77-sr-guncang-sulteng-picu-peringatan-tsunami?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],14,373,240,,['#breakingnews'],https://twitter.com/detikcom/status/1045619452434235393,,,0,tsunami
1034707439067717634,1034707439067717634,1535528452000,2018-08-29,14:40:52,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa bumi berkekuatan 7,1 Skala Richter (SR) yang berpusat di bawah laut, mengguncang Pasifik Selatan. Memicu gelombang tsunami kecil.   https://news.detik.com/internasional/d-4187805/gempa-71-sr-guncang-perairan-pasifik-selatan-picu-tsunami-kecil?_ga=2.201927441.1429860353.1535260138-154588631.1506483992&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",,['https://news.detik.com/internasional/d-4187805/gempa-71-sr-guncang-perairan-pasifik-selatan-picu-tsunami-kecil?_ga=2.201927441.1429860353.1535260138-154588631.1506483992&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],1,79,50,,[],https://twitter.com/detikcom/status/1034707439067717634,,,0,tsunami
1028669841014632448,1028669841014632448,1534088976000,2018-08-12,22:49:36,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa 6,5 SR Guncang Alaska, Ada Peringatan Tsunami  http://detik.id/6spdLr  pic.twitter.com/VJFMlB117w",,['http://detik.id/6spdLr'],['https://pbs.twimg.com/media/DkaRxNyVsAUQB55.jpg'],0,35,31,,[],https://twitter.com/detikcom/status/1028669841014632448,,,0,tsunami
1027060911511465984,1027060911511465984,1533705377000,2018-08-08,12:16:17,SE Asia Standard Time,69183155,detikcom,detikcom,,"Gempa bumi 7 SR di Lombok Utara, NTB berpotensi tsunami pada Minggu lalu. Begini fakta-fakta soal turis Lombok yang eksodus usai gempa: via @detikfinance https://finance.detik.com/berita-ekonomi-bisnis/d-4155695/fakta-fakta-soal-turis-lombok-yang-eksodus-usai-gempa?_ga=2.202549074.270782626.1533609260-154588631.1506483992&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",['detikfinance'],['https://finance.detik.com/berita-ekonomi-bisnis/d-4155695/fakta-fakta-soal-turis-lombok-yang-eksodus-usai-gempa?_ga=2.202549074.270782626.1533609260-154588631.1506483992&utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],1,7,16,,[],https://twitter.com/detikcom/status/1027060911511465984,,,0,tsunami
1026127895310159872,1026127895310159872,1533482929000,2018-08-05,22:28:49,SE Asia Standard Time,69183155,detikcom,detikcom,,"Peringatan tsunami akibat gempa Lombok 7 SR sudah dinyatakan berakhir. Meski begitu, wisatawan diimbau tetap ikut arahan pihak berwenang. via @detikTravel https://travel.detik.com/travel-news/d-4151200/peringatan-tsunami-sudah-berakhir-wisatawan-tetap-mesti-waspada?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",['detiktravel'],['https://travel.detik.com/travel-news/d-4151200/peringatan-tsunami-sudah-berakhir-wisatawan-tetap-mesti-waspada?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],3,29,40,,[],https://twitter.com/detikcom/status/1026127895310159872,,,0,tsunami
1026109422760673280,1026109422760673280,1533478525000,2018-08-05,21:15:25,SE Asia Standard Time,69183155,detikcom,detikcom,,"""Peringatan dini TSUNAMI yang disebabkan oleh gempa mag: 7.0, tanggal: 05-Aug-18 18:46:35 WIB, dinyatakan telah berakhir #BMKG,"" demikian cuitan @infoBMKG. https://news.detik.com/berita/d-4151136/peringatan-tsunami-akibat-gempa-7-sr-di-lombok-utara-dicabut?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …",['infobmkg'],['https://news.detik.com/berita/d-4151136/peringatan-tsunami-akibat-gempa-7-sr-di-lombok-utara-dicabut?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],4,108,90,,['#bmkg'],https://twitter.com/detikcom/status/1026109422760673280,,,0,tsunami
1026102310399692801,1026102310399692801,1533476829000,2018-08-05,20:47:09,SE Asia Standard Time,69183155,detikcom,detikcom,,Peringatan Tsunami Akibat Gempa 7 SR di Lombok Utara Dicabut   https://news.detik.com/berita/d-4151136/peringatan-tsunami-akibat-gempa-7-sr-di-lombok-utara-dicabut?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom …,,['https://news.detik.com/berita/d-4151136/peringatan-tsunami-akibat-gempa-7-sr-di-lombok-utara-dicabut?utm_campaign=detikcomsocmed&utm_medium=oa&utm_source=twitter&utm_content=detikcom'],[],14,314,304,,[],https://twitter.com/detikcom/status/1026102310399692801,,,0,tsunami
1026101992609857537,1026101992609857537,1533476753000,2018-08-05,20:45:53,SE Asia Standard Time,69183155,detikcom,detikcom,,Peringatan Tsunami Akibat Gempa 7 SR di Lombok Utara Dicabut  http://detik.id/VDVbpQ  pic.twitter.com/gWMpY3MVDH,,['http://detik.id/VDVbpQ'],['https://pbs.twimg.com/media/Dj1yUxbV4AA14H2.jpg'],4,87,45,,[],https://twitter.com/detikcom/status/1026101992609857537,,,0,tsunami
